Player1,Player2,Player3,Player4
127,113,129,99
83,93,110,110
75,43,62,108
102,80,67,75
83,84,119,74
105,64,99,92
105,31,37,79
116,65,51,56
20,49,76,107
110,90,60,100
111,70,100,43
38,61,108,45
78,83,87,112
64,109,64,87
104,64,43,77
114,53,64,57
108,70,59,87
83,56,108,41
74,72,103,39
73,106,19,90
56,97,93,114
100,21,78,53
72,101,98,53
43,89,43,113
79,89,106,86
100,69,71,84
100,35,86,67
32,117,64,75
78,106,106,70
101,97,66,96
89,106,51,78
49,103,38,98
122,32,93,77
38,108,48,94
114,42,73,95
69,100,47,36
101,105,90,64
78,49,55,106
112,46,89,77
67,67,109,45
102,38,36,76
54,50,114,70
100,89,52,47
46,105,95,42
101,61,76,86
51,101,21,79
45,104,68,107
85,60,50,129
81,103,51,53
105,80,57,46
59,62,101,66
34,112,57,49
48,70,94,112
99,69,106,50
66,103,65,90
43,118,57,70
104,75,18,91
23,59,112,58
104,69,30,85
104,69,67,48
61,52,117,94
96,102,110,88
92,99,58,111
66,104,57,61
52,100,80,56
29,105,28,54
42,49,100,61
109,57,98,60
109,61,38,80
28,100,95,65
88,71,96,105
110,67,118,101
26,101,62,27
42,105,85,92
83,58,100,83
92,111,69,52
53,77,105,53
99,115,87,95
87,90,121,98
98,101,24,29
80,106,56,46
71,79,108,102
72,68,103,117
112,74,50,52
49,94,101,80
101,110,90,95
84,46,100,94
125,65,70,64
111,75,70,68
60,110,58,60
97,74,45,108
113,91,93,99
75,121,99,65
70,63,110,45
42,32,76,102
26,67,95,100
100,41,90,57
104,72,14,98
34,99,83,108
92,69,38,125
88,29,34,101
74,73,109,32
88,86,76,110
52,72,100,64
43,59,75,111
58,44,74,112
94,90,96,116
102,71,38,41
53,89,103,79
69,91,103,97
86,98,72,104
84,101,52,87
74,102,71,41
41,66,77,104
107,59,62,96
46,77,102,63
34,104,45,69
73,131,41,43
104,65,58,61
83,95,44,102
101,63,65,95
110,115,56,79
68,100,36,48
36,22,74,120
61,79,103,81
103,102,59,60
82,65,104,73
103,94,51,112
33,61,38,120
60,53,71,104
82,109,72,61
48,13,112,43
108,101,20,95
105,64,57,62
103,83,76,62
102,96,65,61
76,14,61,101
84,41,110,53
106,35,75,36
102,55,37,58
121,110,52,113
105,79,79,61
43,110,96,75
78,84,89,109
121,74,65,64
101,82,32,73
94,106,88,108
82,100,86,56
113,49,36,90
52,105,56,39
101,83,19,85
44,113,45,86
113,69,23,47
46,116,53,73
35,58,107,52
71,102,80,71
117,88,43,112
58,41,87,102
44,53,35,120
51,40,51,110
44,108,71,29
26,119,24,47
21,34,18,107
75,97,100,52
56,80,109,43
102,90,43,89
43,98,104,115
111,40,75,62
66,77,80,101
82,70,112,96
30,83,75,100
55,87,124,94
46,104,48,90
114,66,21,15
101,87,2,62
73,115,80,56
106,55,89,110
42,118,24,32
74,118,37,95
34,112,69,37
107,67,87,63
66,70,87,101
115,88,96,61
89,35,106,58
42,118,38,54
78,104,73,33
32,104,100,88
103,73,43,69
47,42,86,113
71,89,95,105
33,23,115,81
33,17,62,104
103,35,46,68
107,119,84,86
76,102,68,78
24,16,102,38
105,80,55,84
59,27,51,115
42,39,112,23
49,105,78,20
84,36,109,59
25,104,62,61
102,87,88,83
22,109,21,28
72,117,35,28
55,102,76,55
86,84,86,104
56,60,118,90
50,57,105,40
115,97,25,51
84,93,82,101
66,43,76,103
48,122,56,62
41,83,28,100
41,39,102,70
47,84,74,119
51,31,64,106
61,109,74,80
39,83,100,66
102,55,72,95
74,57,57,100
57,108,87,72
74,28,46,104
39,64,29,120
101,94,111,54
90,117,25,92
92,75,100,57
80,42,57,109
94,86,118,62
99,42,108,75
45,74,97,108
66,113,23,86
34,99,54,101
103,64,48,37
79,88,43,114
101,61,37,89
60,24,115,53
22,108,20,30
108,22,48,74
83,53,102,86
52,65,118,53
97,99,95,105
105,23,67,57
65,81,96,118
85,94,104,77
100,75,42,71
30,78,78,102
54,52,9,101
75,37,59,117
103,79,60,46
103,35,50,64
83,115,91,71
97,104,54,69
49,116,82,77
34,77,107,70
105,25,89,69
106,45,34,67
89,88,41,106
32,45,71,104
56,72,82,114
63,102,48,75
72,77,35,104
111,96,75,42
93,105,52,110
70,99,90,101
104,71,53,24
77,44,19,112
105,51,90,78
95,78,40,111
66,53,64,105
72,131,47,74
97,48,43,100
105,67,73,79
36,106,52,94
29,103,35,85
100,87,90,119
70,72,103,79
48,13,120,35
88,104,93,75
67,22,101,98
33,106,63,86
100,49,15,52
66,55,100,103
104,53,79,88
95,69,39,121
100,90,87,83
72,90,100,62
22,49,38,107
14,30,70,102
99,110,120,67
46,58,102,82
101,61,59,103
89,72,45,118
30,118,83,21
39,108,20,49
86,87,74,113
73,27,52,100
93,77,104,50
98,102,96,100
66,48,70,104
54,105,81,48
41,109,72,30
111,67,86,60
83,29,112,64
55,76,102,91
104,36,48,64
46,102,29,75
76,68,115,65
77,106,77,64
54,53,100,45
100,101,39,84
42,81,90,111
55,52,105,76
64,102,56,66
53,32,90,113
20,94,72,102
13,53,110,40
60,68,96,100
108,18,42,48
39,39,103,71
61,101,78,84
93,56,109,66
107,18,82,45
96,68,105,91
34,35,72,111
65,107,61,91
62,106,87,105
101,81,54,52
101,96,42,85
25,68,101,22
91,101,21,75
110,59,80,75
71,37,108,72
66,103,109,46
101,61,60,66
54,79,87,104
112,16,21,31
104,73,39,36
57,102,29,64
103,96,62,63
93,104,76,87
28,105,101,54
46,37,100,69
100,107,111,78
47,104,58,43
103,82,50,89
21,72,101,58
72,59,123,34
73,96,115,40
107,32,89,96
112,87,46,79
90,41,46,111
60,50,119,95
74,100,56,22
53,104,38,57
24,29,53,110
40,21,109,82
68,77,78,101
103,73,72,76
28,64,56,104
81,101,87,19
13,59,100,44
107,66,39,76
102,65,75,82
86,56,42,104
104,78,91,51
101,31,107,85
95,100,68,97
109,33,7,67
92,86,73,109
49,77,121,77
35,66,82,105
43,105,28,40
62,33,46,111
49,42,83,114
58,54,69,107
37,55,77,119
83,81,86,110
114,55,93,98
73,101,71,7
91,105,87,77
33,35,77,107
58,55,75,100
48,118,67,91
102,74,80,68
96,70,110,48
43,50,111,84
110,78,58,78
92,116,64,52
43,34,31,108
104,72,69,79
84,12,82,110
49,96,41,102
117,111,77,19
40,134,115,71
75,54,88,107
28,20,102,30
107,64,72,45
52,102,51,83
56,72,37,123
117,72,95,76
83,57,71,113
117,79,44,48
105,78,95,46
35,57,100,96
95,67,105,93
59,82,100,47
115,36,34,31
65,62,107,90
54,63,100,35
107,36,81,64
96,63,109,56
83,120,27,94
73,103,37,111
39,91,104,90
20,29,28,103
95,107,32,54
28,101,22,29
110,93,71,50
48,135,89,124
42,107,75,28
76,56,113,79
88,32,46,122
45,115,49,79
63,102,81,78
109,63,81,71
23,87,22,120
74,29,103,46
77,95,44,108
60,70,91,103
60,108,47,37
39,54,48,111
94,6,14,102
64,51,116,57
70,91,105,94
60,67,94,103
55,100,79,90
103,45,80,60
93,98,103,102
54,77,82,111
113,84,56,71
105,74,83,98
108,40,80,60
114,82,83,81
108,119,40,129
34,109,55,90
122,51,96,91
31,69,109,79
78,103,93,86
78,69,71,106
108,59,43,78
110,84,76,90
65,111,28,84
86,90,84,100
61,100,103,60
80,70,36,102
102,84,91,11
65,70,46,107
90,98,44,128
90,40,41,117
106,64,58,96
54,107,46,45
95,100,50,43
79,101,72,72
92,90,78,100
83,79,114,84
58,88,103,75
44,40,62,106
98,60,60,106
100,94,92,74
98,115,49,62
41,83,118,82
97,102,63,98
57,54,111,66
35,70,43,104
56,116,19,25
107,80,58,79
104,106,71,43
68,81,109,66
85,28,102,73
83,98,103,112
5,114,27,70
38,17,95,102
56,69,49,114
51,103,80,54
98,97,47,118
58,62,87,117
58,103,80,11
46,85,41,116
48,75,96,105
59,104,49,76
61,31,103,57
102,98,47,77
100,83,70,107
29,63,57,103
117,51,80,76
79,115,85,45
33,108,21,90
126,96,115,95
105,19,41,51
19,86,42,105
24,45,100,47
71,46,34,101
85,88,41,110
70,85,109,60
85,122,63,90
93,103,86,42
33,48,26,109
107,59,33,53
115,68,32,73
114,10,36,56
113,51,93,67
112,79,79,18
91,103,93,73
87,118,102,89
100,44,59,85
79,43,107,95
49,47,90,102
105,37,59,87
100,92,98,34
69,94,60,101
101,64,59,100
89,103,80,52
56,51,80,101
103,54,53,78
28,27,25,100
117,82,79,82
38,73,36,105
45,34,129,8
56,107,35,54
59,62,105,62
56,79,79,110
96,75,51,102
112,89,71,88
104,42,19,51
81,97,78,104
105,35,72,76
113,59,31,85
48,85,75,116
73,109,93,85
66,95,113,86
12,105,40,23
108,75,57,48
107,96,24,61
99,66,106,89
45,79,99,101
24,103,16,37
63,58,100,103
32,23,126,35
51,30,70,101
100,85,80,59
20,101,39,20
53,61,100,38
52,37,85,114
75,81,103,29
101,75,72,112
100,50,23,7
62,100,82,44
63,112,87,62
102,53,108,97
74,31,42,105
107,87,78,88
39,71,71,107
95,109,74,46
71,123,88,78
105,72,49,62
102,89,95,110
91,97,99,109
51,98,112,63
75,72,36,105
100,81,65,42
110,100,71,79
74,42,68,104
76,43,100,69
44,62,100,82
73,86,97,104
52,67,118,51
105,52,55,40
86,109,67,62
115,74,98,73
46,120,24,62
76,88,116,80
83,100,85,56
74,135,135,124
108,27,60,93
113,60,97,90
55,107,96,102
108,85,30,65
83,105,45,91
66,119,67,36
74,78,112,96
104,49,51,12
123,11,36,10
55,82,113,74
103,54,90,77
73,92,106,53
106,70,98,86
91,116,53,64
58,100,67,63
84,62,130,48
11,100,103,74
86,36,101,29
71,79,93,117
58,63,85,118
67,67,110,44
35,50,113,54
93,70,60,101
56,73,73,122
33,42,116,61
76,32,69,111
28,64,58,102
105,87,60,72
101,61,81,45
104,57,6,85
69,66,88,101
82,115,74,89
51,45,112,44
46,106,65,71
22,40,38,116
103,81,84,56
54,121,98,51
55,19,76,102
69,106,37,40
104,25,13,38
72,71,44,101
16,57,77,102
97,108,85,34
23,40,45,108
31,66,90,101
47,100,96,81
102,70,97,55
106,48,47,87
50,42,53,107
76,43,69,100
64,71,101,88
123,91,102,44
45,88,47,108
86,98,105,107
51,67,61,109
72,93,95,100
103,98,87,72
84,31,68,105
80,108,52,84
40,101,84,99
98,109,31,50
97,57,70,100
55,113,40,44
77,35,114,62
106,43,45,58
111,53,101,95
100,71,72,45
95,58,34,101
75,88,106,55
100,94,83,83
73,27,87,101
100,67,55,66
111,64,21,56
75,114,47,52
90,74,101,95
60,127,77,60
113,81,63,67
37,34,129,88
104,68,44,36
50,71,112,55
60,88,121,55
72,102,18,24
74,99,51,100
59,107,112,118
59,121,82,98
102,52,28,70
95,68,102,59
115,73,97,75
111,69,44,100
108,66,54,96
101,92,99,32
63,59,35,131
99,19,105,65
29,82,38,103
88,44,101,55
82,102,89,87
8,32,35,105
125,95,53,51
112,76,54,46
62,110,24,56
101,51,102,70
75,58,71,120
9,102,89,88
100,97,91,72
48,134,17,53
38,105,46,27
55,30,60,107
102,22,34,58
19,121,53,59
83,96,107,38
38,100,63,15
70,60,117,77
100,92,40,92
77,101,93,89
23,62,31,100
83,45,9,115
32,68,37,115
112,85,51,40
61,107,40,44
103,67,51,67
29,48,108,31
69,70,72,113
61,74,101,88
7,70,64,111
58,69,25,100
81,82,100,25
55,108,38,87
90,103,69,98
69,39,108,72
117,99,111,69
81,86,82,111
31,62,54,105
77,40,106,65
80,79,104,25
77,125,29,21
118,67,88,87
109,46,53,44
101,84,113,98
85,93,100,82
60,27,101,64
26,70,72,120
91,84,104,81
99,120,58,47
126,53,119,98
101,26,59,66
80,104,53,87
85,30,68,105
44,104,77,63
78,87,100,59
67,66,111,80
110,21,48,37
67,114,36,71
78,93,51,102
56,103,14,7
40,82,106,96
100,104,59,61
92,100,56,76
54,69,62,103
87,95,103,75
91,105,83,45
84,30,114,60
34,91,100,63
77,118,36,57
71,97,85,107
55,108,79,46
105,52,90,77
102,34,91,97
79,103,89,89
72,64,102,50
51,50,104,83
64,105,52,67
26,37,43,110
89,76,86,109
28,46,42,100
84,40,73,127
77,115,81,87
77,102,65,44
51,72,22,107
92,118,84,66
116,66,98,44
76,45,106,61
105,72,41,34
67,104,67,86
54,67,108,59
45,16,49,106
115,46,67,60
40,58,50,104
67,53,67,101
43,104,15,54
47,28,67,110
101,97,64,98
61,104,47,40
117,74,79,54
76,63,100,85
113,38,27,74
78,61,69,116
57,77,88,102
23,70,102,57
80,36,109,99
79,101,102,78
47,42,62,101
71,106,82,101
60,38,76,114
124,59,82,95
58,106,76,48
45,84,109,14
52,66,97,109
81,107,46,54
20,100,64,68
86,83,100,19
22,51,43,100
93,50,101,44
70,102,73,79
100,34,85,105
74,67,116,67
52,56,110,106
93,43,77,111
37,106,56,17
118,42,61,67
52,74,86,112
49,86,51,102
57,107,82,78
110,64,57,57
90,123,72,111
101,88,117,54
110,43,66,33
102,96,95,103
71,34,33,114
71,103,75,39
62,107,64,55
49,121,95,23
39,69,118,98
72,77,117,94
60,66,96,102
82,108,36,98
72,19,24,101
26,100,39,15
54,58,103,37
73,75,69,107
66,86,112,60
82,84,92,102
110,18,46,78
81,86,90,103
46,74,118,14
41,59,103,85
70,110,89,55
108,43,77,96
69,97,48,110
102,54,85,47
90,82,111,77
101,52,54,117
78,32,103,39
100,74,53,61
33,56,85,114
74,108,80,62
107,92,88,73
100,77,54,129
100,88,87,121
21,112,45,38
103,2,35,112
106,101,67,122
81,91,104,84
56,30,97,105
31,77,105,75
105,65,64,54
107,85,35,25
62,109,15,102
11,30,47,128
117,69,71,67
101,62,87,74
9,89,90,100
64,53,120,15
95,66,120,43
110,67,98,85
36,48,113,55
68,105,71,80
104,67,24,57
63,109,88,64
68,54,110,56
50,115,103,56
76,111,60,41
101,63,130,66
73,111,67,37
100,42,42,104
109,85,57,73
67,41,108,36
76,99,103,46
96,70,52,106
72,91,95,102
34,32,46,104
112,65,65,82
44,98,100,82
51,45,102,18
44,75,111,58
68,100,22,62
63,74,44,107
75,80,65,104
106,88,43,51
90,113,48,109
60,108,35,85
65,58,94,107
16,41,5,118
106,124,105,61
101,38,57,56
58,111,101,54
85,104,69,30
36,37,115,64
66,100,68,90
4,102,69,41
72,91,100,97
54,45,67,122
97,39,84,104
113,36,79,60
117,60,91,92
70,132,93,65
91,56,41,100
25,109,28,54
52,62,34,104
32,101,63,56
60,107,75,82
119,83,51,71
120,76,66,62
65,106,70,83
90,70,86,114
104,92,87,41
104,24,56,68
72,43,100,109
64,103,46,75
100,56,40,92
55,62,104,31
111,95,99,19
45,108,92,79
74,116,52,82
79,88,47,110
102,91,64,31
71,59,107,51
109,81,96,110
48,82,105,53
71,70,101,46
100,90,88,46
93,87,96,120
84,74,75,127
103,78,42,65
25,37,109,81
113,93,90,64
43,82,118,45
113,82,50,79
102,36,62,52
102,67,62,21
51,23,104,74
95,102,116,83
75,96,106,47
87,105,44,88
75,117,60,72
78,77,21,112
42,120,60,66
78,115,53,114
72,109,112,103
94,110,123,69
72,108,103,113
68,115,82,23
78,125,55,66
52,91,68,113
117,24,31,80
51,100,61,76
49,81,58,100
26,100,54,72
99,89,100,72
52,82,45,109
74,31,113,70
52,96,91,121
91,118,56,95
25,71,120,36
47,114,52,39
90,69,65,100
32,113,89,90
105,41,61,45
79,58,115,72
74,63,116,35
64,34,46,108
98,111,100,87
36,47,95,110
41,18,51,106
76,109,106,69
58,101,115,86
101,104,100,91
52,45,51,104
103,68,44,37
106,21,92,69
113,80,79,88
101,21,50,80
60,97,116,87
42,100,73,73
104,72,59,53
89,110,42,47
84,93,69,114
91,29,129,39
41,103,87,57
102,59,69,22
41,68,106,109
42,51,84,111
106,69,58,91
89,108,82,81
89,108,87,76
105,43,84,56
92,102,79,51
94,92,104,70
55,33,107,21
92,83,80,105
72,35,101,80
73,102,99,50
100,34,71,47
81,74,63,106
102,53,66,31
45,116,55,72
75,47,95,107
88,69,100,67
100,70,91,63
40,90,101,93
66,105,42,75
82,101,80,97
63,76,74,111
113,72,79,96
82,123,40,43
65,67,112,44
75,100,43,70
80,74,101,69
90,72,91,107
100,37,84,31
126,79,88,31
45,101,81,25
73,107,64,80
47,103,93,81
108,91,89,72
89,68,121,82
40,50,105,57
110,85,70,59
109,88,87,112
125,49,30,84
111,40,47,54
103,65,56,28
81,88,66,125
49,81,44,114
45,52,103,52
109,82,43,90
85,75,99,101
62,103,69,90
102,46,60,80
65,113,41,69
127,92,49,56
66,102,81,75
79,62,82,101
53,117,29,89
70,82,60,112
91,91,103,39
101,72,77,74
103,87,100,106
31,112,60,49
60,83,109,36
61,105,89,105
120,25,98,45
89,91,51,129
39,80,115,54
41,28,43,104
58,103,88,39
23,30,112,15
41,96,62,125
97,104,102,93
45,55,45,107
25,63,103,25
80,106,15,15
103,57,95,69
62,102,20,32
104,74,73,37
52,111,23,66
47,76,60,105
105,84,120,51
46,110,105,27
15,72,55,110
80,106,70,68
107,69,69,79
101,54,22,75
92,117,54,97
61,126,110,135
110,74,34,34
102,77,94,87
53,59,36,104
53,73,104,94
113,69,31,75
63,81,115,29
60,95,100,69
47,41,94,106
88,109,64,99
62,54,109,99
74,92,120,74
46,105,63,74
74,51,90,109
106,56,38,52
94,102,77,51
66,74,119,101
93,98,98,107
111,24,83,70
102,41,81,28
101,96,63,28
49,93,100,46
115,86,96,99
57,59,106,66
100,103,49,72
89,105,104,98
84,100,47,57
12,117,25,98
112,70,96,46
100,98,91,71
7,108,30,71
70,56,55,107
110,74,107,69
45,129,56,94
122,68,99,35
58,79,46,105
94,102,80,84
30,75,46,101
63,68,117,76
88,121,54,61
70,82,65,107
101,107,84,68
8,28,111,33
83,108,88,81
106,76,93,85
66,91,107,96
103,92,78,87
104,58,63,99
100,111,54,95
42,110,55,81
99,102,82,5
88,102,90,80
49,53,103,47
53,101,71,63
109,88,63,64
102,77,72,73
94,109,23,62
38,90,100,96
58,76,104,86
80,91,76,113
113,46,72,57
91,94,63,112
103,28,65,56
109,98,94,59
72,43,33,104
90,94,62,114
107,48,27,34
32,116,32,36
71,71,43,103
42,24,100,50
47,42,121,42
78,80,30,100
113,89,99,59
76,109,77,26
75,99,48,102
45,101,92,50
106,60,84,38
54,54,63,117
12,109,50,45
63,95,90,112
104,85,62,37
100,98,98,100
49,26,16,125
32,104,65,51
35,101,14,30
43,31,78,100
103,74,106,77
72,45,47,124
61,101,48,42
81,107,60,76
119,65,89,87
65,112,36,39
55,115,94,60
123,63,102,72
53,84,109,78
113,83,65,63
120,32,91,81
22,101,62,67
67,106,50,101
103,87,63,71
34,102,84,68
99,114,64,47
52,48,66,122
78,119,52,3
15,102,95,76
80,59,123,98
65,110,37,76
66,109,83,102
102,77,101,80
94,72,107,51
89,25,71,103
105,48,52,83
60,100,115,49
28,60,14,114
113,37,32,34
101,78,79,102
28,62,43,119
113,83,64,64
88,125,84,99
75,88,110,87
109,65,41,37
96,88,74,102
38,108,47,59
79,102,53,18
101,82,39,102
97,95,111,93
105,87,76,56
90,53,80,101
73,103,58,54
103,85,101,71
117,39,33,63
77,74,44,129
76,49,102,97
111,26,51,64
105,50,51,82
82,106,106,30
102,60,86,76
54,96,72,102
84,89,76,111
107,54,82,81
99,103,94,100
76,87,94,103
79,104,98,79
111,89,44,80
61,113,89,61
73,52,63,100
102,36,17,97
68,82,108,102
106,87,72,59
62,102,90,70
93,105,72,54
95,32,56,105
101,42,42,31
118,28,50,56
113,72,78,61
62,75,76,111
62,70,111,81
93,68,85,114
100,46,93,85
38,94,86,106
118,11,61,62
78,77,68,101
56,66,30,100
80,106,61,41
59,29,105,95
113,55,71,85
14,83,85,106
115,81,85,79
84,31,117,56
77,64,104,79
64,107,49,68
78,72,70,104
96,118,95,87
64,32,108,84
78,63,96,123
100,17,38,25
70,93,116,81
28,104,59,25
94,108,44,42
44,103,61,44
43,103,82,96
75,26,83,104
98,103,61,98
34,103,57,94
98,101,43,82
86,37,103,26
42,84,98,100
85,47,92,100
115,93,97,91
77,41,103,67
59,103,36,90
47,67,109,65
105,59,35,89
111,52,36,89
67,115,100,42
69,102,66,51
104,54,59,71
81,28,100,43
100,88,94,78
111,86,65,98
84,123,44,73
46,106,17,47
77,70,41,100
100,94,64,102
103,44,66,75
85,21,112,34
97,100,78,85
109,75,90,50
103,45,54,50
82,103,116,131
100,68,99,93
95,94,117,54
49,36,47,120
108,93,95,64
95,88,117,96
100,68,53,67
65,44,121,22
41,129,70,48
116,109,88,83
106,46,62,74
118,32,17,49
106,81,42,95
62,56,121,49
80,61,106,77
100,85,77,62
17,108,70,93
102,48,55,47
62,103,78,81
92,28,111,93
64,101,63,60
104,28,55,101
60,103,87,38
99,93,94,110
115,53,49,71
131,22,28,71
102,74,53,59
113,64,62,49
112,56,95,25
112,99,83,30
42,103,50,57
109,82,59,38
102,77,84,61
103,59,90,72
92,92,101,39
40,100,56,56
104,70,51,99
35,43,37,101
100,58,66,100
95,124,33,72
36,101,46,33
102,77,126,91
63,73,105,83
94,71,110,85
84,100,43,61
114,81,71,94
92,100,60,36
88,57,75,104
106,62,73,47
126,44,82,72
85,88,86,101
53,109,102,96
87,59,70,108
100,54,37,25
101,61,33,57
66,103,76,79
111,52,30,59
54,108,45,45
76,107,66,75
71,55,91,107
105,54,67,62
92,67,118,47
85,84,102,89
59,115,84,30
70,92,104,58
100,62,61,29
91,107,89,73
82,93,118,31
125,45,80,38
102,74,75,73
101,101,40,46
27,87,110,64
67,78,113,102
97,107,98,94
63,67,109,85
123,49,85,103
26,57,13,120
32,96,51,109
98,42,101,83
87,72,85,116
65,62,131,66
56,65,122,9
