Player1,Player2,Player3,Player4
60,11,81,100
74,112,66,0
31,103,58,96
50,40,53,109
86,66,56,116
21,73,92,102
100,114,96,86
68,104,76,76
87,126,82,65
43,56,106,83
19,45,68,120
49,101,47,91
15,77,21,103
94,71,55,104
88,105,62,33
24,19,34,103
85,102,53,84
53,73,101,61
106,44,51,51
84,129,93,90
41,41,69,101
60,8,116,104
59,96,68,101
95,27,112,90
42,111,68,103
50,85,107,82
75,115,55,115
84,54,70,116
84,106,109,97
48,96,117,63
13,82,87,106
73,41,74,100
38,9,19,114
88,75,45,116
94,82,77,107
103,48,75,98
20,52,41,103
50,42,50,110
12,59,32,113
70,108,45,29
61,111,110,78
35,80,29,108
14,68,116,90
121,48,90,65
50,106,73,23
78,46,55,109
60,52,37,103
107,45,43,57
0,77,55,120
21,74,113,80
39,106,31,40
46,38,52,116
57,53,32,110
106,85,53,80
37,88,74,125
45,88,89,102
70,22,57,103
54,48,7,107
66,60,59,103
100,9,32,75
76,86,24,102
41,61,126,24
70,27,103,52
42,113,59,38
61,63,53,111
74,95,49,106
98,120,67,75
106,88,94,72
60,101,72,55
85,76,95,104
58,90,103,109
108,75,69,36
70,105,94,91
36,104,57,91
132,90,89,49
32,28,19,101
111,70,83,96
29,47,21,119
113,110,115,94
62,85,114,99
36,83,109,60
45,77,108,94
50,102,95,77
39,105,65,79
78,83,111,52
62,102,56,68
24,30,48,114
88,84,125,63
104,81,93,82
62,26,22,106
32,41,111,68
26,42,64,120
110,89,68,93
98,98,85,115
10,110,58,38
63,48,39,102
116,77,47,84
84,105,89,46
57,114,49,68
109,37,120,94
73,109,39,67
81,61,49,133
51,18,101,46
39,69,69,111
79,76,89,116
124,61,40,63
87,102,86,85
115,88,91,102
81,71,54,118
106,45,46,55
27,88,69,104
42,63,105,78
79,90,103,88
78,47,27,100
70,110,63,81
118,51,52,67
26,73,104,121
80,49,111,84
81,47,23,101
105,94,51,38
24,101,47,80
41,64,70,113
77,35,104,72
93,89,57,121
116,50,64,94
75,63,113,37
31,88,63,106
90,57,111,30
32,108,34,42
89,45,66,124
42,43,56,111
22,59,35,100
103,97,55,69
55,40,67,126
112,125,17,70
78,42,122,82
22,73,48,109
64,72,84,104
16,109,93,34
92,102,91,75
80,47,107,54
35,103,76,74
50,93,61,120
101,75,47,29
105,77,24,82
94,53,90,123
64,22,66,100
66,38,106,78
25,112,88,63
64,81,78,101
69,118,76,97
50,58,100,44
96,80,38,110
48,64,68,108
96,66,37,125
72,90,129,33
73,110,103,110
109,28,46,69
75,49,98,102
50,56,58,124
89,76,53,106
48,18,115,35
104,72,79,69
66,100,49,37
45,100,67,112
19,40,87,106
90,120,86,64
88,123,58,91
26,3,101,86
118,56,58,20
82,109,89,80
48,67,104,69
41,24,41,110
38,95,87,104
36,89,118,81
101,78,49,96
81,125,81,73
29,60,77,122
39,30,47,100
117,59,88,96
33,37,101,45
45,100,37,34
126,33,64,29
99,48,109,104
35,91,93,105
60,96,102,102
106,91,20,107
103,82,65,110
105,81,64,74
81,40,66,101
58,82,80,104
68,34,78,108
60,47,34,111
43,66,76,103
66,77,41,104
51,63,65,109
34,54,99,101
32,62,91,103
43,43,70,132
116,65,64,79
47,123,64,90
105,127,114,50
32,50,29,105
54,116,64,54
81,71,65,107
47,68,57,116
95,66,14,113
94,29,77,124
66,70,101,87
46,68,100,38
20,73,56,103
65,71,47,105
107,91,73,53
33,49,108,62
8,42,22,108
77,101,80,102
83,95,81,101
112,54,80,42
49,89,50,100
34,95,111,84
67,69,74,114
38,54,85,111
46,33,101,72
105,39,55,53
49,60,42,101
97,51,71,105
115,83,66,60
32,57,41,122
37,120,35,96
56,14,8,102
107,93,72,88
27,106,101,90
66,72,113,109
90,56,105,73
29,57,37,129
20,13,54,129
74,77,106,103
38,62,32,120
109,59,67,89
64,83,125,52
68,83,43,130
78,85,19,106
95,7,84,102
96,54,35,103
83,65,83,129
28,75,101,48
77,114,61,108
96,107,80,77
19,68,20,109
74,76,68,106
68,80,70,106
38,31,81,102
4,11,26,103
92,105,48,43
46,69,118,91
27,68,54,103
100,100,57,67
24,76,51,101
82,69,65,108
56,74,52,106
96,97,121,46
74,49,44,121
39,86,61,102
102,69,79,74
64,63,96,101
52,13,105,82
40,48,106,94
88,105,37,58
97,37,54,100
65,59,28,100
27,12,30,111
63,90,50,121
39,57,54,102
106,63,32,87
130,121,96,85
109,72,65,78
73,81,94,112
82,72,100,106
74,116,74,60
39,109,46,94
107,45,82,54
12,48,67,125
62,101,62,63
59,30,108,91
77,105,46,96
103,14,14,85
79,97,110,74
73,34,66,115
25,7,12,100
28,63,87,110
62,88,55,119
47,104,48,53
71,40,112,29
38,95,53,102
15,23,24,118
80,74,59,111
58,114,57,59
34,25,109,84
93,98,95,110
89,110,63,62
116,84,65,59
58,89,74,103
86,46,84,108
66,89,111,22
74,51,85,114
74,59,107,48
43,87,116,78
101,58,57,108
71,91,87,111
31,36,78,107
89,105,32,62
90,72,90,108
52,32,81,123
79,122,55,68
84,118,94,100
87,62,107,68
111,82,34,97
45,14,18,103
59,86,41,102
14,43,22,101
23,28,28,101
77,70,105,72
64,83,53,124
70,115,41,98
50,102,50,50
59,69,43,117
30,36,113,37
63,101,50,38
79,129,41,39
70,93,49,112
97,108,50,69
62,101,85,76
64,124,27,73
73,63,76,112
71,102,33,46
47,106,65,34
82,27,87,128
41,55,55,101
31,51,58,112
7,60,84,101
84,74,103,99
71,112,54,51
46,42,100,64
47,38,92,111
53,39,90,106
39,41,23,113
71,30,49,102
36,113,90,121
31,22,61,102
60,45,63,120
64,65,50,109
38,116,85,85
115,74,69,66
76,108,73,103
75,101,90,94
90,105,67,26
79,62,109,74
81,45,22,104
35,43,66,108
103,110,107,40
46,60,43,103
62,74,103,49
94,45,81,104
20,23,15,122
65,28,95,100
95,122,44,99
101,110,56,57
41,59,87,101
92,60,87,121
32,63,110,83
110,120,57,73
81,46,96,101
113,49,16,38
53,96,64,111
53,51,51,133
71,25,86,106
63,16,36,101
80,83,61,100
20,72,88,108
40,44,52,116
63,109,80,36
36,101,68,83
100,44,49,95
92,87,72,109
71,78,69,106
43,77,118,86
106,50,55,41
71,70,100,47
70,101,67,86
68,88,62,106
51,74,102,97
89,62,21,116
61,63,59,105
112,75,92,81
77,40,112,59
27,115,65,81
28,106,69,49
35,32,48,101
103,69,68,48
44,108,61,75
97,58,118,51
5,65,43,103
78,124,84,110
65,42,79,102
53,36,57,106
101,48,64,111
66,75,82,101
92,61,110,133
107,72,97,84
71,71,61,121
31,31,50,104
45,54,113,76
76,121,82,117
100,42,22,52
21,32,59,104
63,101,34,90
84,119,78,43
60,69,105,54
99,94,52,115
57,56,20,119
102,51,42,57
68,79,96,117
73,88,116,83
67,76,55,126
99,55,103,67
100,73,87,100
77,110,66,107
104,23,86,111
86,111,100,99
121,79,27,97
127,63,69,101
73,66,83,102
87,105,82,50
65,59,57,107
46,48,118,112
53,15,38,110
60,56,96,112
104,100,42,78
113,52,29,58
107,61,61,95
115,92,95,94
19,54,41,102
5,54,46,111
93,74,50,107
85,38,62,103
37,105,50,96
34,92,101,97
54,81,49,104
54,108,64,98
102,77,91,90
110,37,82,95
40,45,90,113
61,72,78,113
79,84,107,54
87,68,65,104
49,78,54,107
0,27,37,116
62,27,59,104
117,88,81,74
95,98,117,86
42,29,23,122
67,45,40,100
50,38,100,100
86,106,38,58
73,72,71,108
58,96,90,116
113,57,73,81
63,27,111,51
87,72,112,17
21,36,53,106
56,48,8,104
37,118,90,79
58,86,77,103
36,76,57,119
63,80,81,100
67,102,71,84
43,40,100,105
106,63,50,33
47,13,75,117
22,13,31,114
52,71,65,100
49,68,87,120
39,107,40,30
12,12,80,112
75,111,71,67
66,63,54,105
50,97,108,105
63,47,70,108
88,47,112,77
19,16,8,101
76,88,87,109
35,52,103,98
49,108,33,26
74,103,78,33
61,63,87,113
93,96,106,29
119,78,21,106
36,103,102,47
58,112,113,77
100,81,53,90
100,81,4,67
108,42,90,84
81,88,15,104
100,74,115,71
78,30,27,117
57,39,18,102
102,53,41,92
4,74,102,72
113,106,88,53
72,74,73,105
115,58,69,82
47,90,64,123
60,80,101,47
103,70,84,67
85,48,85,106
25,71,56,100
98,99,104,59
76,80,62,106
21,101,12,82
63,106,58,97
88,83,72,117
47,73,100,68
105,93,41,85
30,93,29,100
65,80,36,107
75,55,42,116
54,100,49,121
64,89,67,104
52,23,106,71
65,82,40,101
103,58,36,19
48,48,68,124
59,70,111,84
33,48,31,104
60,70,42,116
39,73,39,101
0,66,48,102
80,58,80,106
46,20,105,9
28,46,40,102
110,46,84,84
107,88,73,92
49,25,69,109
84,14,34,120
35,59,90,104
66,64,100,94
110,64,34,116
37,94,47,110
52,102,48,50
11,61,110,70
93,74,38,119
43,68,34,107
50,54,48,100
103,44,70,71
85,119,74,46
101,94,44,85
74,41,32,105
100,122,80,94
21,26,65,104
28,49,101,38
94,81,115,106
19,99,69,101
108,74,97,81
106,79,78,61
55,18,29,114
72,90,106,92
108,78,5,61
32,3,81,100
32,36,56,128
13,66,89,120
20,25,14,121
101,93,72,94
105,84,61,38
58,28,65,101
110,62,70,82
116,92,95,57
58,25,61,108
114,73,107,66
74,109,76,101
85,58,35,110
111,79,23,75
76,87,47,114
69,101,97,93
29,22,44,121
116,22,33,45
30,60,44,118
67,103,93,61
123,101,126,82
57,65,119,47
55,58,68,107
67,41,66,114
76,88,107,89
72,3,103,74
48,31,83,126
73,80,49,122
129,83,52,96
69,77,100,78
84,45,85,110
67,117,31,73
11,39,25,105
91,87,41,105
115,71,24,42
41,89,115,43
35,61,71,121
93,36,53,106
85,86,109,44
60,105,46,113
82,49,19,102
37,79,33,103
56,76,47,109
81,122,90,103
65,60,62,101
53,104,54,5
76,28,66,118
95,105,86,74
51,91,67,115
52,107,85,44
68,101,84,107
73,102,82,67
111,56,71,86
84,44,87,109
50,62,118,94
45,12,75,120
93,99,52,116
61,32,56,103
74,27,51,100
77,62,115,34
107,31,18,96
76,77,91,116
89,127,66,78
39,84,102,99
100,85,85,54
69,45,20,118
87,42,59,100
117,56,33,46
72,55,95,102
22,106,81,115
100,93,90,41
84,49,43,112
113,93,80,110
108,81,71,64
59,102,62,101
40,29,45,102
55,43,41,113
85,14,8,109
86,52,44,106
89,103,99,33
90,129,74,31
21,104,17,74
64,33,78,113
11,85,62,130
40,78,103,67
64,76,107,41
40,61,38,113
72,54,13,113
22,104,76,86
82,68,99,111
60,97,98,105
44,65,77,102
36,47,25,108
100,65,64,59
58,53,38,103
111,70,35,72
25,26,48,117
93,102,61,68
72,23,103,90
102,44,94,84
101,79,83,61
10,26,30,114
65,59,122,78
88,105,26,69
65,77,76,106
10,44,112,14
110,64,25,89
84,80,80,116
43,45,47,117
70,95,82,113
59,107,52,106
96,52,75,101
127,63,99,35
31,45,56,120
54,61,55,118
61,108,38,81
64,60,48,116
87,86,41,110
55,102,59,72
34,17,58,107
87,59,112,66
94,21,34,103
84,113,55,36
103,57,28,100
115,13,24,64
20,42,13,105
67,102,106,85
105,59,89,107
108,43,74,63
58,11,46,101
46,120,94,100
36,69,33,114
39,59,46,108
68,9,36,103
39,32,6,103
98,57,113,56
66,53,91,114
63,15,38,100
58,28,101,101
59,106,38,85
114,61,80,69
40,77,112,59
66,102,75,45
36,95,46,111
74,23,70,121
115,67,46,60
100,96,71,93
27,87,71,103
50,76,51,111
46,23,32,115
101,59,29,63
36,39,93,120
71,66,79,108
82,21,54,131
21,56,28,111
26,61,29,100
63,92,24,109
56,82,84,102
100,71,105,84
50,59,56,123
83,70,54,117
69,92,99,100
42,39,116,91
91,49,81,103
29,52,49,122
57,54,64,113
62,114,90,94
87,36,87,114
125,73,51,75
84,44,44,116
43,106,72,103
22,36,56,102
15,84,12,105
74,107,22,49
55,102,61,70
41,9,58,108
67,109,29,83
64,79,83,134
55,72,107,54
40,53,51,108
67,16,53,116
47,59,67,115
69,86,112,57
105,36,91,92
42,63,69,114
131,51,101,77
99,32,93,100
65,48,31,108
74,58,56,100
25,2,16,101
24,67,96,101
120,54,83,31
48,115,71,90
100,38,86,28
53,80,32,123
101,66,32,53
18,12,70,116
83,24,66,115
112,77,85,86
79,56,103,86
12,113,68,59
18,36,15,111
71,109,28,44
96,36,108,84
22,4,101,53
23,25,55,113
80,117,48,79
44,37,61,110
65,51,36,100
41,16,107,16
21,45,44,106
98,69,101,20
49,69,56,114
79,77,65,103
106,28,95,59
9,7,89,111
79,69,37,103
100,72,57,59
12,84,17,103
40,103,50,95
17,47,46,106
77,104,86,57
48,15,10,107
125,54,44,101
100,39,74,39
121,99,69,107
39,35,109,69
96,102,79,83
15,25,25,115
47,31,73,101
102,14,27,73
37,57,103,91
99,60,110,127
59,105,47,77
61,117,89,93
48,29,101,110
52,108,86,42
33,7,101,75
34,40,42,100
117,41,51,79
19,67,98,104
44,22,40,110
45,46,125,72
29,59,113,87
82,84,91,103
39,78,120,51
10,110,67,65
40,21,38,117
131,79,85,65
74,86,101,63
102,82,29,111
92,82,67,119
23,5,9,107
52,28,35,101
59,69,100,96
41,85,90,108
108,9,12,51
37,84,62,105
23,31,12,114
112,63,50,99
20,119,97,88
94,108,44,6
64,60,106,22
110,94,87,69
43,104,99,78
106,57,48,77
35,104,75,38
56,63,68,101
51,72,47,118
64,64,95,101
36,53,51,112
62,102,68,56
13,93,33,113
41,54,81,112
65,41,71,111
44,36,30,106
129,67,63,65
117,101,94,84
13,38,58,107
50,58,96,120
25,114,70,79
26,26,1,127
49,44,89,106
23,18,24,115
106,83,72,63
14,55,37,110
85,33,47,123
72,101,89,62
88,70,89,113
71,55,108,54
78,46,93,107
106,71,19,92
102,73,69,116
17,18,20,125
31,108,75,74
112,101,96,87
106,65,87,102
18,73,20,105
71,105,71,77
62,106,39,9
73,62,46,107
110,22,77,43
77,107,75,101
34,62,77,115
66,102,28,56
45,68,53,122
113,48,99,64
114,106,121,91
75,116,80,89
112,63,60,89
24,14,104,38
92,66,103,99
103,64,44,77
81,102,91,50
36,91,61,100
49,71,110,58
38,100,58,56
18,52,70,112
64,92,39,129
74,30,54,130
86,57,96,121
72,42,112,62
41,102,47,98
64,29,43,116
69,84,102,69
39,108,39,102
82,107,60,75
41,37,34,104
74,53,87,110
87,57,103,113
81,78,44,121
41,53,50,108
92,63,29,104
100,25,22,33
120,91,89,60
45,63,76,104
72,84,104,64
101,95,81,83
59,110,59,96
70,72,106,112
54,53,80,101
54,107,71,92
25,119,34,110
98,66,114,82
56,54,103,111
48,32,59,113
23,17,37,103
84,61,38,105
92,49,27,120
61,116,78,69
69,121,88,82
50,38,102,26
106,80,52,86
99,108,60,93
83,97,122,94
89,65,100,106
134,41,87,62
103,25,69,91
85,92,101,82
58,79,101,122
54,64,64,106
66,94,90,110
73,54,83,114
100,83,46,59
40,48,54,110
100,41,50,25
19,5,8,112
117,54,43,74
88,103,68,65
44,73,96,111
51,86,91,132
63,66,103,92
58,59,116,19
28,76,66,118
30,1,103,82
101,54,56,41
79,23,47,103
47,61,31,113
73,66,103,46
60,123,93,84
49,16,13,102
77,87,56,104
46,75,95,108
32,68,47,105
70,100,90,64
60,72,87,105
67,22,23,104
65,64,64,131
101,96,40,15
93,90,120,93
97,66,110,87
64,13,67,108
72,87,47,118
17,59,116,96
41,56,103,52
60,25,21,110
116,49,72,15
97,121,89,89
105,87,66,66
56,98,113,93
67,50,32,103
10,24,37,109
49,54,81,104
57,89,95,119
50,100,59,79
127,57,42,98
118,38,78,54
39,96,89,100
52,86,105,45
25,42,85,100
72,110,53,89
48,37,104,63
71,53,87,113
87,82,43,112
35,23,22,100
51,33,29,103
95,51,119,95
49,104,64,107
73,100,33,46
60,118,77,69
42,86,110,50
102,71,68,83
121,9,41,45
98,92,66,104
56,21,110,101
105,82,57,80
39,38,73,102
36,109,76,31
50,39,53,110
101,29,56,66
43,75,100,34
25,28,25,102
34,28,38,116
54,91,103,76
4,20,11,109
39,61,52,100
101,70,99,90
22,60,44,126
56,50,40,106
68,100,50,70
83,18,50,101
102,46,69,71
57,36,101,58
112,82,103,99
105,98,121,72
61,30,58,103
85,57,43,103
131,40,130,131
68,106,62,88
74,78,54,118
51,61,114,62
48,41,98,101
35,27,8,110
81,88,87,104
59,72,110,47
44,79,63,102
101,86,102,107
101,96,74,89
52,56,100,80
121,7,29,59
105,73,57,125
57,59,31,105
74,66,100,84
109,27,81,71
57,100,62,105
76,60,81,107
43,108,54,83
82,15,82,109
97,53,73,101
100,60,74,90
98,33,75,118
58,80,48,102
39,43,20,114
32,69,55,132
46,124,15,103
57,79,113,75
61,78,48,101
68,66,98,128
62,101,59,102
98,62,37,127
47,22,45,102
40,119,38,55
121,64,72,31
108,95,90,31
101,101,85,73
76,51,114,83
104,83,95,78
95,21,126,82
109,64,62,89
62,101,99,98
46,102,62,42
26,50,85,127
64,68,39,117
103,17,65,103
35,96,51,106
82,77,27,102
100,91,36,97
103,71,50,100
108,42,38,100
98,83,64,115
64,30,50,108
72,107,20,89
45,33,68,106
82,51,85,106
62,108,58,96
68,107,87,98
18,33,36,129
81,115,71,93
70,44,38,100
38,64,66,120
43,119,64,98
102,81,25,80
61,103,93,103
99,121,125,87
102,76,64,82
48,41,101,62
61,89,67,107
108,66,76,74
29,55,48,120
29,101,2,48
104,84,60,76
82,43,20,107
127,116,75,114
61,108,53,30
37,18,25,100
97,62,62,103
9,40,100,31
91,75,100,58
78,55,53,102
59,66,109,90
101,71,27,89
75,57,12,108
101,68,77,78
88,40,105,91
53,56,76,103
39,73,71,105
70,86,51,117
71,68,84,101
117,96,96,51
101,78,101,80
86,45,81,112
86,58,103,5
114,63,62,85
