Player1,Player2,Player3,Player4
79,131,42,108
104,101,57,98
87,37,102,62
82,118,89,71
35,105,53,95
20,4,13,107
6,105,78,99
101,60,61,66
13,31,30,106
25,59,52,116
54,18,73,107
45,92,98,125
89,108,64,63
109,23,50,70
55,38,54,105
51,100,62,111
52,54,44,102
76,83,64,101
45,41,18,112
52,76,90,106
93,80,68,119
103,66,39,80
21,82,78,107
79,114,76,91
66,60,48,114
80,90,82,108
51,80,43,114
86,52,78,108
94,99,98,105
100,79,79,66
80,104,37,103
61,39,70,118
72,70,78,104
106,57,85,112
32,45,36,103
66,92,104,62
31,67,44,110
32,61,103,92
81,98,71,110
119,91,53,61
64,93,56,111
40,40,64,108
89,113,32,90
60,67,115,82
90,90,126,54
19,65,80,124
41,26,59,126
77,82,91,110
79,91,48,106
88,92,125,19
92,111,104,53
35,41,75,101
33,109,109,37
58,92,80,130
43,28,94,123
38,67,73,110
63,74,104,11
66,105,58,59
12,44,56,104
131,91,105,69
28,100,58,102
88,91,81,100
88,16,116,68
67,70,101,14
34,19,26,101
88,91,25,120
51,47,69,121
32,94,82,116
23,55,47,127
33,43,61,115
64,37,61,126
74,127,82,41
32,107,65,84
50,81,80,113
49,63,101,75
17,54,56,125
80,102,78,64
59,51,50,128
65,96,62,101
107,77,35,69
55,74,122,73
97,101,66,96
110,37,25,44
83,88,86,103
78,65,104,77
44,74,103,67
36,51,63,102
39,42,65,106
83,106,77,94
67,53,52,116
59,67,100,98
106,84,102,68
77,104,68,75
41,56,102,89
28,74,53,133
49,102,63,74
102,45,81,60
111,37,110,102
74,107,87,56
85,57,61,121
21,47,48,100
53,106,53,112
40,81,53,114
33,110,96,85
63,61,92,108
104,63,74,119
35,36,34,111
115,38,45,90
102,63,43,116
21,19,115,97
68,106,49,65
38,86,50,114
100,43,68,77
61,58,18,115
105,46,98,39
52,65,108,99
52,32,81,123
35,86,87,116
112,103,83,62
43,60,88,133
76,108,101,75
38,5,101,72
110,74,76,28
58,46,63,121
34,59,57,102
82,45,51,110
53,7,18,102
78,69,102,39
98,16,113,97
82,63,78,101
52,31,101,68
71,42,89,122
30,85,69,104
58,76,54,100
14,56,36,110
96,78,63,123
70,67,107,80
66,86,71,101
77,88,106,89
65,66,91,102
59,108,80,77
119,107,74,96
53,43,46,110
101,92,68,99
105,93,100,134
65,63,43,117
99,66,44,115
75,82,87,116
66,49,100,109
100,51,95,78
107,56,80,117
60,62,53,113
18,105,36,57
50,47,10,109
79,113,80,88
49,126,96,17
103,48,13,124
98,109,130,95
43,72,36,101
52,105,49,46
43,55,76,114
44,89,53,102
102,6,30,78
81,14,106,51
102,27,80,43
35,72,77,104
47,93,25,123
51,64,81,128
48,101,74,101
79,61,106,78
6,14,13,111
55,36,61,100
56,85,0,111
48,61,59,120
32,38,35,111
51,78,58,101
49,59,56,124
76,82,26,104
100,47,18,51
45,34,66,107
101,102,111,46
67,98,48,111
67,52,106,99
51,26,38,101
86,81,81,112
107,72,39,70
77,101,16,58
97,85,70,108
98,112,56,58
60,101,83,80
60,75,88,101
70,113,37,68
119,81,96,100
101,43,80,64
116,90,105,49
101,98,56,105
84,44,94,102
60,109,25,94
76,61,13,102
31,58,105,58
59,102,31,96
35,39,22,120
58,46,37,111
45,28,35,108
31,50,118,17
79,38,71,100
65,100,79,44
29,18,26,107
93,105,81,45
95,62,67,100
78,54,109,83
102,74,97,87
87,102,108,63
49,57,45,101
42,64,45,101
99,62,73,126
73,39,96,116
67,12,98,111
76,34,122,128
54,110,89,71
70,65,102,87
57,33,101,61
109,64,61,54
16,31,53,116
87,112,62,99
39,36,82,131
60,92,103,105
47,93,103,81
64,75,78,107
43,34,64,111
77,57,90,100
79,28,75,106
105,87,77,55
87,37,84,116
80,79,95,106
103,48,92,81
57,118,59,54
66,26,106,90
16,15,23,126
63,97,104,96
28,52,68,104
82,104,60,78
74,113,80,57
64,59,53,112
60,58,106,64
73,72,107,36
102,68,54,64
81,111,52,80
105,5,37,33
27,19,29,105
47,65,65,111
107,55,39,51
122,78,112,84
69,106,68,81
113,93,40,78
98,97,115,50
44,96,100,120
39,68,39,106
51,41,87,109
114,76,63,107
63,114,111,72
60,100,88,76
39,60,85,104
60,49,54,125
60,36,16,104
105,93,111,87
41,100,12,63
99,103,60,98
37,85,66,100
47,101,70,70
70,110,92,52
85,65,112,98
50,38,60,104
84,78,60,102
69,64,72,119
64,35,69,120
42,78,100,68
19,28,20,113
40,60,72,116
78,101,74,107
91,39,102,20
52,102,84,122
54,43,44,111
78,82,116,84
38,94,103,17
98,111,46,33
70,44,32,106
70,75,102,113
36,59,56,101
63,37,106,46
115,70,82,93
47,71,27,107
103,85,41,59
48,40,90,110
31,21,82,118
35,120,105,100
114,64,77,69
46,63,21,122
118,43,11,44
13,81,102,56
68,101,114,77
31,31,39,115
79,105,62,78
68,29,54,101
60,73,87,104
105,46,4,25
128,59,57,44
94,30,112,52
35,33,78,106
82,57,42,107
54,95,23,116
52,44,100,92
40,57,111,80
50,104,9,53
58,100,75,91
70,84,124,82
61,31,51,109
53,37,52,110
83,79,51,111
111,38,66,37
56,59,63,110
69,101,47,107
54,61,28,109
20,98,85,121
50,47,50,105
55,28,66,103
59,101,85,43
91,75,50,108
69,37,90,128
81,103,96,80
96,69,104,91
66,105,86,67
112,74,70,68
53,102,56,41
101,81,77,65
51,106,56,39
34,94,54,106
64,64,53,107
21,109,61,97
62,117,76,105
115,55,59,59
73,135,56,96
15,43,58,100
70,61,80,113
98,107,109,82
65,51,67,105
103,63,98,96
103,81,94,82
79,58,48,103
50,72,56,110
32,62,58,100
50,19,32,115
16,40,58,102
40,32,32,112
26,24,29,101
44,102,82,96
59,71,57,101
70,39,30,113
55,107,82,80
59,67,57,105
78,55,54,101
97,54,67,106
28,65,86,109
54,85,84,101
108,31,104,9
65,68,90,101
90,94,72,104
41,52,81,114
3,57,18,102
66,95,20,107
72,63,47,106
85,102,39,62
90,78,101,91
48,80,48,112
86,47,128,27
61,101,44,46
112,23,82,107
107,98,89,102
49,45,47,111
52,77,81,114
37,25,52,102
87,80,105,52
36,107,52,57
53,75,47,113
67,65,108,84
51,28,36,101
91,101,80,88
28,17,23,112
63,18,56,115
126,52,62,84
129,135,135,69
53,73,57,105
93,103,56,108
53,112,95,100
14,77,100,25
36,49,99,104
26,32,21,101
4,22,18,100
63,80,100,81
98,60,111,55
80,106,53,85
100,62,43,83
122,21,54,91
32,65,53,102
75,89,71,125
44,5,16,115
86,95,54,125
71,66,50,101
84,51,102,51
51,102,51,48
54,47,65,122
22,82,73,111
21,60,92,115
51,66,41,130
126,86,59,89
38,76,56,118
114,65,101,80
83,82,106,89
53,28,35,100
58,100,67,99
100,117,38,69
83,55,84,102
76,52,44,116
45,65,73,105
113,71,47,57
49,108,61,106
44,22,49,101
36,48,94,110
78,50,69,127
64,45,41,102
88,100,96,76
34,113,60,81
26,61,61,104
83,121,41,79
54,87,105,42
59,59,61,109
91,106,30,61
58,111,68,51
58,106,51,73
60,47,42,103
36,36,104,76
122,98,101,75
94,39,107,48
100,102,59,27
110,58,50,70
86,34,32,100
103,3,54,92
100,24,75,89
81,39,86,118
50,75,98,101
12,55,46,103
84,107,38,95
86,115,50,109
102,87,30,105
60,117,72,39
111,81,51,81
47,105,80,20
53,41,41,117
111,58,83,36
91,116,43,38
94,87,92,123
97,112,89,98
66,72,77,109
55,112,26,95
57,90,99,114
124,89,91,20
45,76,109,94
55,81,83,105
24,6,109,77
97,133,129,37
42,39,122,49
85,84,81,110
83,66,68,107
27,55,61,109
87,51,41,109
43,34,34,105
83,65,100,112
99,109,58,94
86,87,43,108
68,82,126,120
75,47,59,107
116,88,91,65
41,105,72,70
72,8,33,103
45,70,111,98
54,89,123,58
57,29,104,98
47,58,79,104
57,124,85,94
119,62,107,72
22,43,12,103
44,69,103,108
113,68,69,74
62,114,70,42
67,35,86,100
121,38,61,68
31,107,27,15
37,101,69,117
82,42,26,102
32,106,44,106
64,45,74,105
47,64,54,123
60,61,106,97
107,42,25,78
74,79,100,71
112,28,93,55
76,101,57,54
59,56,100,73
42,71,92,119
86,111,83,80
47,76,58,107
53,26,63,110
57,60,91,116
91,63,105,29
46,60,36,110
73,110,107,70
109,96,96,95
22,106,41,83
49,16,77,110
75,35,97,117
57,39,82,110
79,103,78,28
84,59,25,120
93,53,111,103
41,49,43,119
44,54,34,120
54,40,43,115
32,96,33,127
26,42,42,106
31,81,86,126
102,71,88,99
100,94,37,57
58,107,69,90
55,15,82,100
36,85,62,105
90,82,110,78
71,53,93,107
29,60,122,41
61,54,44,129
18,95,38,101
66,103,67,52
91,48,70,115
44,118,74,88
45,75,29,103
130,91,60,79
45,101,74,68
67,36,80,105
35,33,35,113
36,17,25,102
58,100,18,40
88,79,38,119
38,71,21,122
33,45,29,109
31,34,83,104
57,119,53,95
30,30,20,100
40,57,53,102
42,33,41,100
56,16,62,118
45,40,100,67
90,111,66,93
21,41,47,107
16,73,54,109
100,57,131,72
62,9,103,78
28,62,49,113
104,84,67,69
40,55,57,100
37,101,74,112
74,110,98,78
80,60,78,106
30,27,103,92
61,64,107,56
46,56,14,100
77,104,34,73
103,71,25,17
61,32,16,107
33,32,46,105
82,88,100,90
111,58,37,82
35,23,88,106
80,103,45,96
32,101,72,83
71,77,20,120
83,105,123,85
50,12,46,108
53,65,55,115
100,74,75,111
46,69,61,112
69,63,80,112
86,79,78,117
20,57,33,106
85,67,100,108
67,101,32,88
29,117,54,88
91,28,104,65
95,103,40,50
55,79,104,50
41,60,44,107
42,92,32,122
100,2,66,48
48,74,44,122
60,73,55,100
92,105,16,75
55,58,101,110
45,77,105,97
54,38,108,52
94,57,100,73
83,10,42,117
99,19,64,106
106,84,74,96
51,77,17,107
38,84,87,115
72,103,65,84
38,59,113,78
67,71,49,101
94,54,94,118
61,41,124,98
45,69,109,65
55,63,6,128
23,54,75,100
60,15,32,109
113,64,68,79
73,17,52,110
61,59,64,104
67,30,49,106
122,35,68,99
52,17,41,106
15,70,27,104
75,106,43,100
121,58,90,91
66,115,38,69
102,57,109,92
49,88,104,83
104,0,14,62
37,113,65,37
98,102,62,98
105,82,29,36
87,74,22,105
15,75,59,103
68,56,111,89
101,82,65,76
76,18,47,111
84,59,128,53
114,79,71,96
44,13,45,114
45,61,4,106
14,106,54,78
106,59,66,21
82,101,70,71
36,5,25,114
42,102,81,99
43,102,112,103
47,40,27,102
74,60,90,100
29,59,59,105
53,52,41,106
67,84,97,112
104,33,69,46
112,57,103,88
80,26,70,112
36,77,108,67
39,48,101,100
62,79,89,130
123,38,54,73
34,63,104,51
63,80,31,114
86,104,100,70
58,44,29,121
82,85,106,87
67,105,59,57
60,135,34,131
14,66,30,106
88,64,117,91
64,57,122,9
29,34,43,110
46,42,44,120
42,27,78,105
23,66,45,118
42,24,73,113
52,74,62,100
44,105,56,47
62,51,73,102
62,49,65,112
46,14,15,105
30,109,54,95
10,85,102,19
126,79,92,99
109,90,100,61
60,87,108,69
75,82,112,19
111,34,94,49
11,27,36,106
45,27,78,102
112,55,39,46
101,94,36,57
108,82,78,56
107,59,50,72
32,37,43,104
84,50,107,83
95,55,82,128
23,38,50,105
23,55,90,120
94,81,74,111
61,60,23,108
87,82,125,66
73,52,42,121
32,11,35,102
68,54,96,106
65,76,89,130
106,75,62,81
72,123,98,31
81,30,20,121
18,100,38,60
49,105,60,110
41,57,70,120
46,40,30,100
21,24,67,104
82,62,35,109
104,87,73,132
89,115,64,56
84,3,59,106
104,73,128,55
19,106,49,42
61,101,32,94
106,82,99,73
69,113,72,70
55,59,69,105
38,75,121,18
54,81,47,106
58,38,14,106
60,54,104,106
56,105,98,65
51,37,52,112
103,62,72,123
66,34,77,111
66,77,101,80
12,15,36,117
65,93,66,100
27,103,91,31
75,43,58,112
102,71,79,36
44,103,97,116
56,72,18,106
34,47,57,114
91,48,39,110
100,52,49,87
15,62,37,102
62,102,61,27
36,104,40,0
77,22,78,111
40,9,59,108
69,85,70,100
46,57,65,120
41,94,87,102
46,52,70,120
58,67,114,49
83,27,55,123
95,76,35,118
48,48,67,125
47,49,56,100
67,63,46,112
38,56,93,101
53,110,29,60
23,28,29,100
67,48,30,107
31,36,76,109
51,75,53,109
64,66,51,107
112,71,73,68
69,71,101,47
54,81,88,101
48,68,71,101
8,103,73,104
76,77,67,104
31,29,80,112
75,54,50,109
113,94,69,48
123,87,54,96
57,103,73,91
46,62,101,43
88,72,113,87
90,52,104,78
103,47,51,87
76,88,83,113
36,54,69,129
43,36,71,102
34,37,35,110
120,107,45,88
103,58,75,88
63,108,90,27
71,74,73,106
110,27,126,133
40,40,102,70
39,40,61,112
44,78,99,103
61,54,91,118
74,43,133,74
52,76,85,111
43,58,113,74
55,60,68,105
88,36,107,57
106,58,16,36
120,83,79,42
27,20,28,105
75,70,107,108
83,78,94,105
109,75,92,84
70,48,11,123
69,49,14,120
82,100,96,46
84,108,40,56
28,96,103,25
83,43,58,104
39,14,22,105
37,53,100,98
53,99,69,103
80,79,121,80
94,90,74,102
70,79,29,110
78,83,45,118
10,72,63,107
69,59,94,102
31,50,67,104
54,42,38,118
32,57,57,106
66,54,92,112
2,5,33,104
2,51,84,115
119,44,54,35
52,41,82,113
67,23,40,122
65,29,100,58
64,119,100,77
79,4,69,100
71,39,42,100
27,47,33,109
119,34,34,65
92,74,113,81
48,107,79,18
76,72,101,111
87,76,96,101
110,45,47,122
56,101,65,66
18,95,102,37
106,58,94,102
107,45,3,25
57,81,49,101
105,35,78,70
81,10,51,110
4,5,32,103
64,53,35,100
51,36,102,63
51,102,36,99
87,97,35,105
59,66,100,63
48,110,23,71
32,128,65,99
58,102,70,58
70,18,64,100
98,84,66,112
50,83,55,100
77,77,110,96
71,86,25,106
103,83,58,44
23,107,48,38
71,41,103,37
102,87,91,80
9,54,50,103
40,42,58,112
60,100,70,58
32,106,47,67
101,109,93,93
69,111,6,66
101,75,64,84
55,55,103,39
100,95,89,76
26,16,27,111
112,106,78,64
116,23,83,102
31,58,79,120
30,73,32,117
105,106,33,80
94,93,71,102
27,23,17,113
33,39,7,101
105,90,44,85
62,102,22,30
34,27,106,121
49,93,71,111
101,77,36,38
50,17,80,105
22,17,40,101
98,96,101,29
106,38,65,79
50,87,71,116
50,96,100,114
48,93,40,107
35,77,69,107
41,53,108,50
66,41,104,113
41,104,96,83
45,54,53,100
37,0,38,105
53,85,101,49
109,23,71,13
70,25,103,18
103,51,72,26
74,101,80,33
74,68,107,39
110,57,15,70
19,65,39,129
13,17,46,104
103,47,52,50
65,105,28,54
33,79,116,60
44,47,45,116
106,44,77,61
121,23,32,76
94,43,12,103
64,35,81,108
45,50,37,120
93,105,100,62
31,35,14,100
19,63,79,127
58,34,88,108
57,78,71,118
47,96,117,64
61,23,99,105
45,31,106,70
103,34,39,76
70,61,28,129
92,58,56,118
86,21,48,133
119,50,38,45
91,95,121,125
57,103,54,74
69,57,60,102
39,84,27,102
87,51,109,77
75,61,102,14
11,45,19,105
68,73,56,127
82,97,65,116
90,74,24,100
109,25,83,107
91,100,71,98
49,116,103,56
72,68,109,75
50,114,90,70
90,56,39,103
26,114,95,53
88,50,69,117
83,97,76,104
68,71,118,67
63,71,108,82
88,74,97,101
34,80,96,114
23,66,25,102
69,20,62,101
77,7,105,63
55,83,50,100
90,103,102,101
21,81,121,65
109,117,46,88
102,50,30,106
108,103,53,96
101,74,75,38
76,54,123,71
37,37,78,100
90,77,77,116
97,95,49,119
113,62,82,67
110,44,33,29
125,74,89,72
81,52,123,32
38,59,101,54
63,80,108,73
71,20,60,101
22,57,24,113
107,72,63,82
86,118,59,61
50,100,82,56
53,114,56,65
61,28,27,100
78,101,98,119
119,53,51,65
101,96,80,83
47,56,33,116
8,18,30,124
5,30,3,106
37,40,64,111
68,42,73,105
94,80,105,81
45,23,25,123
53,59,94,118
57,60,60,111
87,93,27,117
29,14,32,105
119,19,7,71
46,100,10,24
103,48,37,100
74,99,78,109
44,45,80,119
100,107,105,48
40,40,24,112
61,86,40,101
104,64,76,80
111,44,67,102
100,39,25,52
17,101,38,60
35,44,63,110
90,112,72,86
39,57,45,111
60,69,78,117
107,88,67,98
16,70,54,112
108,90,71,91
43,30,19,124
66,52,85,121
82,44,53,109
76,100,65,83
63,92,50,119
68,88,108,96
27,47,114,28
100,76,83,65
56,100,74,94
77,53,87,107
74,75,60,115
67,92,65,100
41,32,75,104
92,37,63,132
73,119,73,95
80,100,39,69
80,103,56,49
62,72,75,115
82,83,113,82
40,87,50,111
59,40,52,101
58,52,58,120
50,31,60,111
30,47,74,101
82,101,41,28
85,43,22,102
111,19,25,61
68,106,17,97
93,34,69,128
19,58,38,101
32,74,39,107
61,103,80,44
40,66,108,38
44,70,70,104
6,18,44,112
92,50,115,31
67,13,67,105
104,118,49,17
55,65,126,42
45,21,71,115
75,105,95,121
101,11,71,69
27,69,51,105
75,29,98,122
53,68,116,51
37,100,4,111
84,111,92,37
70,47,65,106
58,75,45,110
86,100,55,47
28,54,33,101
110,60,49,105
99,37,73,115
102,63,55,32
74,71,39,104
90,104,63,103
73,74,86,127
31,29,47,109
59,42,100,15
18,35,41,122
46,63,74,105
79,62,73,110
107,27,76,6
28,23,100,65
66,89,69,100
19,77,38,118
57,88,103,112
95,107,83,111
106,58,94,102
60,28,50,114
45,53,45,109
66,70,100,88
79,86,100,95
78,59,10,105
63,58,101,30
70,106,78,106
109,54,27,98
69,103,53,27
106,76,40,66
57,54,112,101
46,55,30,121
85,75,80,120
27,107,64,18
69,125,15,7
43,43,62,104
66,50,52,120
100,45,87,92
111,99,63,87
100,79,81,64
106,47,65,70
58,23,18,117
92,39,46,111
66,60,51,111
37,31,81,103
65,72,73,114
60,97,58,109
100,81,85,94
